as_of,sleeve,call,dist_pct,confidence,close,next_close,next_ret_pct,result,scored_on,source
2024-11-05,QQQ,LONG,5.57,HIGH,487.79,501.04,2.716,RIGHT,2024-11-06,BACKFILL
2024-11-06,BTC,LONG,18.6,HIGH,75639.08,75904.86,0.351,RIGHT,2024-11-07,BACKFILL
2024-11-06,GLD,HELD,7.88,HIGH,245.7,249.65,1.608,RIGHT,2024-11-07,BACKFILL
2024-11-06,QQQ,LONG,8.33,HIGH,501.04,508.92,1.573,RIGHT,2024-11-07,BACKFILL
2024-11-07,BTC,LONG,18.92,HIGH,75904.86,76545.48,0.844,RIGHT,2024-11-08,BACKFILL
2024-11-07,GLD,HELD,9.51,HIGH,249.65,247.96,-0.677,WRONG,2024-11-08,BACKFILL
2024-11-07,QQQ,LONG,9.92,HIGH,508.92,509.52,0.118,RIGHT,2024-11-08,BACKFILL
2024-11-08,BTC,LONG,19.86,HIGH,76545.48,88701.48,15.881,RIGHT,2024-11-11,BACKFILL
2024-11-08,GLD,HELD,8.67,HIGH,247.96,242.14,-2.347,WRONG,2024-11-11,BACKFILL
2024-11-08,QQQ,LONG,9.93,HIGH,509.52,509.22,-0.059,WRONG,2024-11-11,BACKFILL
2024-11-11,BTC,LONG,38.61,HIGH,88701.48,87955.81,-0.841,WRONG,2024-11-12,BACKFILL
2024-11-11,GLD,HELD,6.04,HIGH,242.14,240.05,-0.863,WRONG,2024-11-12,BACKFILL
2024-11-11,QQQ,LONG,9.75,HIGH,509.22,508.3,-0.181,WRONG,2024-11-12,BACKFILL
2024-11-12,BTC,LONG,37.2,HIGH,87955.81,90584.16,2.988,RIGHT,2024-11-13,BACKFILL
2024-11-12,GLD,HELD,5.05,HIGH,240.05,237.63,-1.008,WRONG,2024-11-13,BACKFILL
2024-11-12,QQQ,LONG,9.43,HIGH,508.3,507.65,-0.128,WRONG,2024-11-13,BACKFILL
2024-11-13,BTC,LONG,40.99,HIGH,90584.16,87250.43,-3.68,WRONG,2024-11-14,BACKFILL
2024-11-13,GLD,HELD,3.94,MEDIUM,237.63,237.01,-0.261,WRONG,2024-11-14,BACKFILL
2024-11-13,QQQ,LONG,9.19,HIGH,507.65,504.12,-0.695,WRONG,2024-11-14,BACKFILL
2024-11-14,BTC,LONG,35.52,HIGH,87250.43,91066.01,4.373,RIGHT,2024-11-15,BACKFILL
2024-11-14,GLD,HELD,3.6,MEDIUM,237.01,236.59,-0.177,WRONG,2024-11-15,BACKFILL
2024-11-14,QQQ,LONG,8.32,HIGH,504.12,492.11,-2.382,WRONG,2024-11-15,BACKFILL
2024-11-15,BTC,LONG,41.05,HIGH,91066.01,90542.64,-0.575,WRONG,2024-11-18,BACKFILL
2024-11-15,GLD,HELD,3.37,MEDIUM,236.59,241.09,1.902,RIGHT,2024-11-18,BACKFILL
2024-11-15,QQQ,LONG,5.64,HIGH,492.11,495.53,0.695,RIGHT,2024-11-18,BACKFILL
2024-11-18,BTC,LONG,39.85,HIGH,90542.64,92343.79,1.989,RIGHT,2024-11-19,BACKFILL
2024-11-18,GLD,HELD,5.28,HIGH,241.09,243.25,0.896,RIGHT,2024-11-19,BACKFILL
2024-11-18,QQQ,LONG,6.27,HIGH,495.53,498.93,0.686,RIGHT,2024-11-19,BACKFILL
2024-11-19,BTC,LONG,42.18,HIGH,92343.79,94339.49,2.161,RIGHT,2024-11-20,BACKFILL
2024-11-19,GLD,HELD,6.15,HIGH,243.25,244.62,0.563,RIGHT,2024-11-20,BACKFILL
2024-11-19,QQQ,LONG,6.88,HIGH,498.93,498.65,-0.056,WRONG,2024-11-20,BACKFILL
2024-11-20,BTC,LONG,44.79,HIGH,94339.49,98504.73,4.415,RIGHT,2024-11-21,BACKFILL
2024-11-20,GLD,HELD,6.67,HIGH,244.62,246.66,0.834,RIGHT,2024-11-21,BACKFILL
2024-11-20,QQQ,LONG,6.69,HIGH,498.65,500.44,0.359,RIGHT,2024-11-21,BACKFILL
2024-11-21,BTC,LONG,50.65,HIGH,98504.73,98997.66,0.5,RIGHT,2024-11-22,BACKFILL
2024-11-21,GLD,HELD,7.48,HIGH,246.66,249.84,1.289,RIGHT,2024-11-22,BACKFILL
2024-11-21,QQQ,LONG,6.94,HIGH,500.44,501.24,0.16,RIGHT,2024-11-22,BACKFILL
2024-11-22,BTC,LONG,50.91,HIGH,98997.66,93102.3,-5.955,WRONG,2024-11-25,BACKFILL
2024-11-22,GLD,HELD,8.76,HIGH,249.84,242.48,-2.946,WRONG,2024-11-25,BACKFILL
2024-11-22,QQQ,LONG,6.98,HIGH,501.24,502.04,0.16,RIGHT,2024-11-25,BACKFILL
2024-11-25,BTC,LONG,41.54,HIGH,93102.3,91985.32,-1.2,WRONG,2024-11-26,BACKFILL
2024-11-25,GLD,HELD,5.47,HIGH,242.48,242.95,0.194,RIGHT,2024-11-26,BACKFILL
2024-11-25,QQQ,LONG,7.02,HIGH,502.04,504.73,0.536,RIGHT,2024-11-26,BACKFILL
2024-11-26,BTC,LONG,39.45,HIGH,91985.32,95962.53,4.324,RIGHT,2024-11-27,BACKFILL
2024-11-26,GLD,HELD,5.59,HIGH,242.95,243.49,0.222,RIGHT,2024-11-27,BACKFILL
2024-11-26,QQQ,LONG,7.47,HIGH,504.73,500.76,-0.787,WRONG,2024-11-27,BACKFILL
2024-11-27,BTC,LONG,45.02,HIGH,95962.53,97461.52,1.562,RIGHT,2024-11-29,BACKFILL
2024-11-27,GLD,HELD,5.74,HIGH,243.49,245.59,0.862,RIGHT,2024-11-29,BACKFILL
2024-11-27,QQQ,LONG,6.5,HIGH,500.76,505.16,0.879,RIGHT,2024-11-29,BACKFILL
2024-11-29,BTC,LONG,46.78,HIGH,97461.52,95865.3,-1.638,WRONG,2024-12-02,BACKFILL
2024-11-29,GLD,HELD,6.56,HIGH,245.59,243.44,-0.875,WRONG,2024-12-02,BACKFILL
2024-11-29,QQQ,LONG,7.31,HIGH,505.16,510.66,1.089,RIGHT,2024-12-02,BACKFILL
2024-12-02,BTC,LONG,43.92,HIGH,95865.3,96002.16,0.143,RIGHT,2024-12-03,BACKFILL
2024-12-02,GLD,HELD,5.54,HIGH,243.44,243.93,0.201,RIGHT,2024-12-03,BACKFILL
2024-12-02,QQQ,LONG,8.36,HIGH,510.66,512.22,0.305,RIGHT,2024-12-03,BACKFILL
2024-12-03,BTC,LONG,43.61,HIGH,96002.16,98768.53,2.882,RIGHT,2024-12-04,BACKFILL
2024-12-03,GLD,HELD,5.66,HIGH,243.93,244.67,0.303,RIGHT,2024-12-04,BACKFILL
2024-12-03,QQQ,LONG,8.54,HIGH,512.22,518.56,1.238,RIGHT,2024-12-04,BACKFILL
2024-12-04,BTC,LONG,47.16,HIGH,98768.53,96593.57,-2.202,WRONG,2024-12-05,BACKFILL
2024-12-04,GLD,HELD,5.89,HIGH,244.67,242.86,-0.74,WRONG,2024-12-05,BACKFILL
2024-12-04,QQQ,LONG,9.73,HIGH,518.56,517.12,-0.278,WRONG,2024-12-05,BACKFILL
2024-12-05,BTC,LONG,43.38,HIGH,96593.57,99920.71,3.444,RIGHT,2024-12-06,BACKFILL
2024-12-05,GLD,HELD,5.01,HIGH,242.86,242.95,0.037,RIGHT,2024-12-06,BACKFILL
2024-12-05,QQQ,LONG,9.28,HIGH,517.12,521.75,0.895,RIGHT,2024-12-06,BACKFILL
2024-12-06,BTC,LONG,47.78,HIGH,99920.71,97432.72,-2.49,WRONG,2024-12-09,BACKFILL
2024-12-06,GLD,HELD,4.96,MEDIUM,242.95,245.36,0.992,RIGHT,2024-12-09,BACKFILL
2024-12-06,QQQ,LONG,10.11,HIGH,521.75,517.68,-0.78,WRONG,2024-12-09,BACKFILL
2024-12-09,BTC,LONG,43.62,HIGH,97432.72,96675.43,-0.777,WRONG,2024-12-10,BACKFILL
2024-12-09,GLD,HELD,5.91,HIGH,245.36,248.59,1.316,RIGHT,2024-12-10,BACKFILL
2024-12-09,QQQ,LONG,9.13,HIGH,517.68,515.92,-0.34,WRONG,2024-12-10,BACKFILL
2024-12-10,BTC,LONG,42.02,HIGH,96675.43,101173.03,4.652,RIGHT,2024-12-11,BACKFILL
2024-12-10,GLD,HELD,7.2,HIGH,248.59,250.96,0.953,RIGHT,2024-12-11,BACKFILL
2024-12-10,QQQ,LONG,8.63,HIGH,515.92,525.16,1.791,RIGHT,2024-12-11,BACKFILL
2024-12-11,BTC,LONG,48.05,HIGH,101173.03,100043.0,-1.117,WRONG,2024-12-12,BACKFILL
2024-12-11,GLD,HELD,8.1,HIGH,250.96,247.28,-1.466,WRONG,2024-12-12,BACKFILL
2024-12-11,QQQ,LONG,10.44,HIGH,525.16,521.77,-0.646,WRONG,2024-12-12,BACKFILL
2024-12-12,BTC,LONG,45.87,HIGH,100043.0,101459.26,1.416,RIGHT,2024-12-13,BACKFILL
2024-12-12,GLD,HELD,6.43,HIGH,247.28,244.29,-1.209,WRONG,2024-12-13,BACKFILL
2024-12-12,QQQ,LONG,9.59,HIGH,521.77,525.76,0.765,RIGHT,2024-12-13,BACKFILL
2024-12-13,BTC,LONG,47.35,HIGH,101459.26,106029.72,4.505,RIGHT,2024-12-16,BACKFILL
2024-12-13,GLD,HELD,5.06,HIGH,244.29,244.88,0.242,RIGHT,2024-12-16,BACKFILL
2024-12-13,QQQ,LONG,10.3,HIGH,525.76,533.33,1.44,RIGHT,2024-12-16,BACKFILL
2024-12-16,BTC,LONG,53.35,HIGH,106029.72,106140.6,0.105,RIGHT,2024-12-17,BACKFILL
2024-12-16,GLD,HELD,5.23,HIGH,244.88,243.94,-0.384,WRONG,2024-12-17,BACKFILL
2024-12-16,QQQ,LONG,11.73,HIGH,533.33,530.98,-0.441,WRONG,2024-12-17,BACKFILL
2024-12-17,BTC,LONG,52.85,HIGH,106140.6,100041.54,-5.746,WRONG,2024-12-18,BACKFILL
2024-12-17,GLD,HELD,4.75,MEDIUM,243.94,239.26,-1.919,WRONG,2024-12-18,BACKFILL
2024-12-17,QQQ,LONG,11.1,HIGH,530.98,511.83,-3.607,WRONG,2024-12-18,BACKFILL
2024-12-18,BTC,LONG,43.6,HIGH,100041.54,97490.95,-2.55,WRONG,2024-12-19,BACKFILL
2024-12-18,GLD,HELD,2.68,MEDIUM,239.26,239.6,0.142,RIGHT,2024-12-19,BACKFILL
2024-12-18,QQQ,LONG,7.0,HIGH,511.83,509.55,-0.445,WRONG,2024-12-19,BACKFILL
2024-12-19,BTC,LONG,39.51,HIGH,97490.95,97755.93,0.272,RIGHT,2024-12-20,BACKFILL
2024-12-19,GLD,HELD,2.77,MEDIUM,239.6,242.1,1.043,RIGHT,2024-12-20,BACKFILL
2024-12-19,QQQ,LONG,6.43,HIGH,509.55,514.0,0.873,RIGHT,2024-12-20,BACKFILL
2024-12-20,BTC,LONG,39.48,HIGH,97755.93,94686.24,-3.14,WRONG,2024-12-23,BACKFILL
2024-12-20,GLD,HELD,3.79,MEDIUM,242.1,240.96,-0.471,WRONG,2024-12-23,BACKFILL
2024-12-20,QQQ,LONG,7.26,HIGH,514.0,519.01,0.975,RIGHT,2024-12-23,BACKFILL
2024-12-23,BTC,LONG,34.8,HIGH,94686.24,98676.09,4.214,RIGHT,2024-12-24,BACKFILL
2024-12-23,GLD,HELD,3.25,MEDIUM,240.96,241.44,0.199,RIGHT,2024-12-24,BACKFILL
2024-12-23,QQQ,LONG,8.2,HIGH,519.01,526.04,1.355,RIGHT,2024-12-24,BACKFILL
2024-12-24,BTC,LONG,40.1,HIGH,98676.09,95795.52,-2.919,WRONG,2024-12-26,BACKFILL
2024-12-24,GLD,HELD,3.41,MEDIUM,241.44,243.07,0.675,RIGHT,2024-12-26,BACKFILL
2024-12-24,QQQ,LONG,9.55,HIGH,526.04,525.69,-0.067,WRONG,2024-12-26,BACKFILL
2024-12-26,BTC,LONG,35.67,HIGH,95795.52,94164.86,-1.702,WRONG,2024-12-27,BACKFILL
2024-12-26,GLD,HELD,4.04,MEDIUM,243.07,241.4,-0.687,WRONG,2024-12-27,BACKFILL
2024-12-26,QQQ,LONG,9.36,HIGH,525.69,518.7,-1.33,WRONG,2024-12-27,BACKFILL
2024-12-27,BTC,LONG,33.03,HIGH,94164.86,92643.21,-1.616,WRONG,2024-12-30,BACKFILL
2024-12-27,GLD,HELD,3.25,MEDIUM,241.4,240.63,-0.319,WRONG,2024-12-30,BACKFILL
2024-12-27,QQQ,LONG,7.8,HIGH,518.7,511.8,-1.33,WRONG,2024-12-30,BACKFILL
2024-12-30,BTC,LONG,30.59,HIGH,92643.21,93429.2,0.848,RIGHT,2024-12-31,BACKFILL
2024-12-30,GLD,HELD,2.85,MEDIUM,240.63,242.13,0.623,RIGHT,2024-12-31,BACKFILL
2024-12-30,QQQ,LONG,6.28,HIGH,511.8,507.45,-0.85,WRONG,2024-12-31,BACKFILL
2024-12-31,BTC,LONG,31.38,HIGH,93429.2,96886.88,3.701,RIGHT,2025-01-02,BACKFILL
2024-12-31,GLD,HELD,3.42,MEDIUM,242.13,245.42,1.359,RIGHT,2025-01-02,BACKFILL
2024-12-31,QQQ,LONG,5.3,HIGH,507.45,506.46,-0.195,WRONG,2025-01-02,BACKFILL
2025-01-02,BTC,LONG,35.87,HIGH,96886.88,98107.43,1.26,RIGHT,2025-01-03,BACKFILL
2025-01-02,GLD,HELD,4.73,MEDIUM,245.42,243.49,-0.786,WRONG,2025-01-03,BACKFILL
2025-01-02,QQQ,LONG,5.01,HIGH,506.46,514.75,1.637,RIGHT,2025-01-03,BACKFILL
2025-01-03,BTC,LONG,37.2,HIGH,98107.43,102078.09,4.047,RIGHT,2025-01-06,BACKFILL
2025-01-03,GLD,HELD,3.83,MEDIUM,243.49,243.19,-0.123,WRONG,2025-01-06,BACKFILL
2025-01-03,QQQ,LONG,6.63,HIGH,514.75,520.66,1.148,RIGHT,2025-01-06,BACKFILL
2025-01-06,BTC,LONG,42.3,HIGH,102078.09,96922.7,-5.05,WRONG,2025-01-07,BACKFILL
2025-01-06,GLD,HELD,3.62,MEDIUM,243.19,244.56,0.563,RIGHT,2025-01-07,BACKFILL
2025-01-06,QQQ,LONG,7.74,HIGH,520.66,511.37,-1.784,WRONG,2025-01-07,BACKFILL
2025-01-07,BTC,LONG,34.76,HIGH,96922.7,95043.52,-1.939,WRONG,2025-01-08,BACKFILL
2025-01-07,GLD,HELD,4.12,MEDIUM,244.56,245.86,0.532,RIGHT,2025-01-08,BACKFILL
2025-01-07,QQQ,LONG,5.73,HIGH,511.37,511.46,0.018,RIGHT,2025-01-08,BACKFILL
2025-01-08,BTC,LONG,31.85,HIGH,95043.52,94701.45,-0.36,WRONG,2025-01-10,BACKFILL
2025-01-08,GLD,HELD,4.59,MEDIUM,245.86,248.21,0.956,RIGHT,2025-01-10,BACKFILL
2025-01-08,QQQ,LONG,5.65,HIGH,511.46,503.44,-1.568,WRONG,2025-01-10,BACKFILL
2025-01-10,BTC,LONG,31.08,HIGH,94701.45,94516.52,-0.195,WRONG,2025-01-13,BACKFILL
2025-01-10,GLD,HELD,5.49,HIGH,248.21,245.74,-0.995,WRONG,2025-01-13,BACKFILL
2025-01-10,QQQ,LONG,3.93,MEDIUM,503.44,501.82,-0.322,WRONG,2025-01-13,BACKFILL
2025-01-13,BTC,LONG,30.54,HIGH,94516.52,96534.05,2.135,RIGHT,2025-01-14,BACKFILL
2025-01-13,GLD,HELD,4.37,MEDIUM,245.74,247.03,0.525,RIGHT,2025-01-14,BACKFILL
2025-01-13,QQQ,LONG,3.54,MEDIUM,501.82,501.35,-0.094,WRONG,2025-01-14,BACKFILL
2025-01-14,BTC,LONG,33.0,HIGH,96534.05,100504.49,4.113,RIGHT,2025-01-15,BACKFILL
2025-01-14,GLD,HELD,4.81,MEDIUM,247.03,248.88,0.749,RIGHT,2025-01-15,BACKFILL
2025-01-14,QQQ,LONG,3.38,MEDIUM,501.35,512.88,2.3,RIGHT,2025-01-15,BACKFILL
2025-01-15,BTC,LONG,38.07,HIGH,100504.49,99756.91,-0.744,WRONG,2025-01-16,BACKFILL
2025-01-15,GLD,HELD,5.49,HIGH,248.88,250.6,0.691,RIGHT,2025-01-16,BACKFILL
2025-01-15,QQQ,LONG,5.68,HIGH,512.88,509.29,-0.7,WRONG,2025-01-16,BACKFILL
2025-01-16,BTC,LONG,36.64,HIGH,99756.91,104462.04,4.717,RIGHT,2025-01-17,BACKFILL
2025-01-16,GLD,HELD,6.11,HIGH,250.6,249.27,-0.531,WRONG,2025-01-17,BACKFILL
2025-01-16,QQQ,LONG,4.87,MEDIUM,509.29,517.88,1.687,RIGHT,2025-01-17,BACKFILL
2025-01-17,BTC,LONG,42.61,HIGH,104462.04,106146.27,1.612,RIGHT,2025-01-21,BACKFILL
2025-01-17,GLD,HELD,5.44,HIGH,249.27,253.13,1.549,RIGHT,2025-01-21,BACKFILL
2025-01-17,QQQ,LONG,6.57,HIGH,517.88,520.92,0.587,RIGHT,2025-01-21,BACKFILL
2025-01-21,BTC,LONG,44.4,HIGH,106146.27,103653.07,-2.349,WRONG,2025-01-22,BACKFILL
2025-01-21,GLD,HELD,6.95,HIGH,253.13,254.43,0.514,RIGHT,2025-01-22,BACKFILL
2025-01-21,QQQ,LONG,7.12,HIGH,520.92,527.58,1.279,RIGHT,2025-01-22,BACKFILL
2025-01-22,BTC,LONG,40.52,HIGH,103653.07,103960.17,0.296,RIGHT,2025-01-23,BACKFILL
2025-01-22,GLD,HELD,7.39,HIGH,254.43,254.07,-0.141,WRONG,2025-01-23,BACKFILL
2025-01-22,QQQ,LONG,8.41,HIGH,527.58,528.7,0.212,RIGHT,2025-01-23,BACKFILL
2025-01-23,BTC,LONG,40.46,HIGH,103960.17,104819.48,0.827,RIGHT,2025-01-24,BACKFILL
2025-01-23,GLD,HELD,7.12,HIGH,254.07,255.65,0.622,RIGHT,2025-01-24,BACKFILL
2025-01-23,QQQ,LONG,8.56,HIGH,528.7,525.72,-0.564,WRONG,2025-01-24,BACKFILL
2025-01-24,BTC,LONG,41.12,HIGH,104819.48,102087.69,-2.606,WRONG,2025-01-27,BACKFILL
2025-01-24,GLD,HELD,7.66,HIGH,255.65,252.99,-1.04,WRONG,2025-01-27,BACKFILL
2025-01-24,QQQ,LONG,7.88,HIGH,525.72,510.41,-2.912,WRONG,2025-01-27,BACKFILL
2025-01-27,BTC,LONG,36.99,HIGH,102087.69,101332.48,-0.74,WRONG,2025-01-28,BACKFILL
2025-01-27,GLD,HELD,6.44,HIGH,252.99,255.18,0.866,RIGHT,2025-01-28,BACKFILL
2025-01-27,QQQ,LONG,4.69,MEDIUM,510.41,517.95,1.477,RIGHT,2025-01-28,BACKFILL
2025-01-28,BTC,LONG,35.52,HIGH,101332.48,103703.21,2.34,RIGHT,2025-01-29,BACKFILL
2025-01-28,GLD,HELD,7.24,HIGH,255.18,254.2,-0.384,WRONG,2025-01-29,BACKFILL
2025-01-28,QQQ,LONG,6.18,HIGH,517.95,516.98,-0.187,WRONG,2025-01-29,BACKFILL
2025-01-29,BTC,LONG,38.16,HIGH,103703.21,104735.3,0.995,RIGHT,2025-01-30,BACKFILL
2025-01-29,GLD,HELD,6.71,HIGH,254.2,258.05,1.515,RIGHT,2025-01-30,BACKFILL
2025-01-29,QQQ,LONG,5.91,HIGH,516.98,519.18,0.426,RIGHT,2025-01-30,BACKFILL
2025-01-30,BTC,LONG,39.0,HIGH,104735.3,102405.02,-2.225,WRONG,2025-01-31,BACKFILL
2025-01-30,GLD,HELD,8.19,HIGH,258.05,258.56,0.198,RIGHT,2025-01-31,BACKFILL
2025-01-30,QQQ,LONG,6.29,HIGH,519.18,518.43,-0.144,WRONG,2025-01-31,BACKFILL
2025-01-31,BTC,LONG,35.41,HIGH,102405.02,101405.42,-0.976,WRONG,2025-02-03,BACKFILL
2025-01-31,GLD,HELD,8.27,HIGH,258.56,259.94,0.534,RIGHT,2025-02-03,BACKFILL
2025-01-31,QQQ,LONG,6.08,HIGH,518.43,514.28,-0.8,WRONG,2025-02-03,BACKFILL
2025-02-03,BTC,LONG,33.62,HIGH,101405.42,97871.82,-3.485,WRONG,2025-02-04,BACKFILL
2025-02-03,GLD,HELD,8.71,HIGH,259.94,262.5,0.985,RIGHT,2025-02-04,BACKFILL
2025-02-03,QQQ,LONG,5.17,HIGH,514.28,520.59,1.227,RIGHT,2025-02-04,BACKFILL
2025-02-04,BTC,LONG,28.54,HIGH,97871.82,96615.45,-1.284,WRONG,2025-02-05,BACKFILL
2025-02-04,GLD,HELD,9.64,HIGH,262.5,264.13,0.621,RIGHT,2025-02-05,BACKFILL
2025-02-04,QQQ,LONG,6.4,HIGH,520.59,522.96,0.455,RIGHT,2025-02-05,BACKFILL
2025-02-05,BTC,LONG,26.52,HIGH,96615.45,96593.3,-0.023,WRONG,2025-02-06,BACKFILL
2025-02-05,GLD,HELD,10.17,HIGH,264.13,263.43,-0.265,WRONG,2025-02-06,BACKFILL
2025-02-05,QQQ,LONG,6.81,HIGH,522.96,525.69,0.522,RIGHT,2025-02-06,BACKFILL
2025-02-06,BTC,LONG,26.11,HIGH,96593.3,96529.09,-0.066,WRONG,2025-02-07,BACKFILL
2025-02-06,GLD,HELD,9.73,HIGH,263.43,263.9,0.178,RIGHT,2025-02-07,BACKFILL
2025-02-06,QQQ,LONG,7.31,HIGH,525.69,519.06,-1.261,WRONG,2025-02-07,BACKFILL
2025-02-07,BTC,LONG,25.62,HIGH,96529.09,97437.55,0.941,RIGHT,2025-02-10,BACKFILL
2025-02-07,GLD,HELD,9.78,HIGH,263.9,268.37,1.694,RIGHT,2025-02-10,BACKFILL
2025-02-07,QQQ,LONG,5.91,HIGH,519.06,525.34,1.21,RIGHT,2025-02-10,BACKFILL
2025-02-10,BTC,LONG,26.36,HIGH,97437.55,95747.43,-1.735,WRONG,2025-02-11,BACKFILL
2025-02-10,GLD,HELD,11.5,HIGH,268.37,267.39,-0.365,WRONG,2025-02-11,BACKFILL
2025-02-10,QQQ,LONG,7.14,HIGH,525.34,524.09,-0.238,WRONG,2025-02-11,BACKFILL
2025-02-11,BTC,LONG,23.75,HIGH,95747.43,97885.86,2.233,RIGHT,2025-02-12,BACKFILL
2025-02-11,GLD,HELD,10.94,HIGH,267.39,267.67,0.105,RIGHT,2025-02-12,BACKFILL
2025-02-11,QQQ,LONG,6.84,HIGH,524.09,524.4,0.059,RIGHT,2025-02-12,BACKFILL
2025-02-12,BTC,LONG,26.08,HIGH,97885.86,96623.87,-1.289,WRONG,2025-02-13,BACKFILL
2025-02-12,GLD,HELD,10.9,HIGH,267.67,270.31,0.986,RIGHT,2025-02-13,BACKFILL
2025-02-12,QQQ,LONG,6.85,HIGH,524.4,531.94,1.438,RIGHT,2025-02-13,BACKFILL
2025-02-13,BTC,LONG,24.04,HIGH,96623.87,97508.97,0.916,RIGHT,2025-02-14,BACKFILL
2025-02-13,GLD,HELD,11.84,HIGH,270.31,266.29,-1.487,WRONG,2025-02-14,BACKFILL
2025-02-13,QQQ,LONG,8.34,HIGH,531.94,534.17,0.419,RIGHT,2025-02-14,BACKFILL
2025-02-14,BTC,LONG,24.75,HIGH,97508.97,95539.55,-2.02,WRONG,2025-02-18,BACKFILL
2025-02-14,GLD,HELD,10.05,HIGH,266.29,270.7,1.656,RIGHT,2025-02-18,BACKFILL
2025-02-14,QQQ,LONG,8.72,HIGH,534.17,535.38,0.227,RIGHT,2025-02-18,BACKFILL
2025-02-18,BTC,LONG,21.84,HIGH,95539.55,96635.61,1.147,RIGHT,2025-02-19,BACKFILL
2025-02-18,GLD,HELD,11.72,HIGH,270.7,270.85,0.055,RIGHT,2025-02-19,BACKFILL
2025-02-18,QQQ,LONG,8.9,HIGH,535.38,535.53,0.028,RIGHT,2025-02-19,BACKFILL
2025-02-19,BTC,LONG,22.9,HIGH,96635.61,98333.94,1.757,RIGHT,2025-02-20,BACKFILL
2025-02-19,GLD,HELD,11.64,HIGH,270.85,270.99,0.052,RIGHT,2025-02-20,BACKFILL
2025-02-19,QQQ,LONG,8.87,HIGH,535.53,533.26,-0.424,WRONG,2025-02-20,BACKFILL
2025-02-20,BTC,LONG,24.71,HIGH,98333.94,96125.55,-2.246,WRONG,2025-02-21,BACKFILL
2025-02-20,GLD,HELD,11.57,HIGH,270.99,270.74,-0.092,WRONG,2025-02-21,BACKFILL
2025-02-20,QQQ,LONG,8.34,HIGH,533.26,522.19,-2.076,WRONG,2025-02-21,BACKFILL
2025-02-21,BTC,LONG,21.58,HIGH,96125.55,91418.17,-4.897,WRONG,2025-02-24,BACKFILL
2025-02-21,GLD,HELD,11.33,HIGH,270.74,272.21,0.543,RIGHT,2025-02-24,BACKFILL
2025-02-21,QQQ,LONG,6.03,HIGH,522.19,516.03,-1.18,WRONG,2025-02-24,BACKFILL
2025-02-24,BTC,LONG,15.36,HIGH,91418.17,88736.17,-2.934,WRONG,2025-02-25,BACKFILL
2025-02-24,GLD,HELD,11.79,HIGH,272.21,268.62,-1.319,WRONG,2025-02-25,BACKFILL
2025-02-24,QQQ,LONG,4.72,MEDIUM,516.03,509.53,-1.26,WRONG,2025-02-25,BACKFILL
2025-02-25,BTC,LONG,11.77,HIGH,88736.17,84347.02,-4.946,WRONG,2025-02-26,BACKFILL
2025-02-25,GLD,HELD,10.18,HIGH,268.62,269.03,0.153,RIGHT,2025-02-26,BACKFILL
2025-02-25,QQQ,LONG,3.35,MEDIUM,509.53,510.76,0.241,RIGHT,2025-02-26,BACKFILL
2025-02-26,BTC,LONG,6.09,HIGH,84347.02,84704.23,0.424,RIGHT,2025-02-27,BACKFILL
2025-02-26,GLD,HELD,10.2,HIGH,269.03,264.93,-1.524,WRONG,2025-02-27,BACKFILL
2025-02-26,QQQ,LONG,3.55,MEDIUM,510.76,496.57,-2.778,WRONG,2025-02-27,BACKFILL
2025-02-27,BTC,LONG,6.37,HIGH,84704.23,84373.01,-0.391,WRONG,2025-02-28,BACKFILL
2025-02-27,GLD,HELD,8.4,HIGH,264.93,263.27,-0.627,WRONG,2025-02-28,BACKFILL
2025-02-27,QQQ,LONG,0.64,LOW,496.57,504.41,1.579,RIGHT,2025-02-28,BACKFILL
2025-02-28,BTC,LONG,5.79,HIGH,84373.01,86065.67,2.006,RIGHT,2025-03-03,BACKFILL
2025-02-28,GLD,HELD,7.6,HIGH,263.27,266.74,1.318,RIGHT,2025-03-03,BACKFILL
2025-02-28,QQQ,LONG,2.17,MEDIUM,504.41,493.38,-2.187,WRONG,2025-03-03,BACKFILL
2025-03-03,BTC,LONG,7.73,HIGH,86065.67,87222.2,1.344,RIGHT,2025-03-04,BACKFILL
2025-03-03,GLD,HELD,8.87,HIGH,266.74,269.06,0.87,RIGHT,2025-03-04,BACKFILL
2025-03-03,QQQ,FLAT,-0.12,LOW,493.38,491.89,-0.302,RIGHT,2025-03-04,BACKFILL
2025-03-04,BTC,LONG,9.0,HIGH,87222.2,90623.56,3.9,RIGHT,2025-03-05,BACKFILL
2025-03-04,GLD,HELD,9.68,HIGH,269.06,269.62,0.208,RIGHT,2025-03-05,BACKFILL
2025-03-04,QQQ,FLAT,-0.47,LOW,491.89,498.3,1.303,WRONG,2025-03-05,BACKFILL
2025-03-05,BTC,LONG,13.03,HIGH,90623.56,89961.73,-0.73,WRONG,2025-03-06,BACKFILL
2025-03-05,GLD,HELD,9.76,HIGH,269.62,268.25,-0.508,WRONG,2025-03-06,BACKFILL
2025-03-05,QQQ,LONG,0.78,LOW,498.3,484.59,-2.751,WRONG,2025-03-06,BACKFILL
2025-03-06,BTC,LONG,11.98,HIGH,89961.73,86742.67,-3.578,WRONG,2025-03-07,BACKFILL
2025-03-06,GLD,HELD,9.06,HIGH,268.25,268.39,0.052,RIGHT,2025-03-07,BACKFILL
