day,dir,entry,exit,qty,pnl,pnl_gross,stop_dist,why,min_in,min_out,R,R_gross,atr,market
2015-08-25,-1,1927.25,1936.580357142857,11,-526.589642857141,-485.66964285714107,8.830357142857142,stop,580,615,-1.084254802831139,-0.9999999999999964,35.32142857142857,ES
2015-08-26,-1,1886.25,1896.732142857143,10,-536.3071428571445,-499.1071428571445,9.982142857142858,stop,615,625,-1.0745330948121679,-1.000000000000003,39.92857142857143,ES
2015-09-02,-1,1917.25,1929.46875,8,-498.51,-468.75,11.71875,stop,645,685,-1.063488,-1.0,46.875,ES
2015-09-28,-1,1895.25,1876.5285714285715,12,1108.6457142857118,1153.285714285712,8.008928571428571,target,605,835,2.307103678929761,2.3999999999999955,32.035714285714285,ES
2015-10-28,1,2072.5,2067.1428571428573,20,-560.1142857142662,-485.7142857142662,4.857142857142857,stop,645,840,-1.1531764705881953,-0.9999999999999599,19.428571428571427,ES
2015-12-03,-1,2069.25,2075.1875,18,-556.335,-489.375,5.4375,stop,600,670,-1.1368275862068966,-1.0,21.75,ES
2015-12-04,1,2067.75,2081.3607142857145,17,1136.170714285732,1199.410714285732,5.879464285714286,target,585,770,2.273457858769967,2.4000000000000354,23.517857142857142,ES
2015-12-10,1,2062.5,2056.03125,16,-537.02,-477.5,5.96875,stop,640,665,-1.1246492146596858,-1.0,23.875,ES
2015-12-17,-1,2051.5,2039.25,13,780.39,828.75,7.65625,time,615,950,1.568130612244898,1.6653061224489796,30.625,ES
2016-01-04,-1,1985.75,1993.0892857142858,14,-530.8300000000046,-478.75000000000455,6.839285714285714,stop,655,765,-1.108783289817242,-1.0000000000000095,27.357142857142858,ES
2016-01-11,-1,1910.75,1918.5535714285713,13,-523.0921428571365,-474.7321428571365,7.303571428571429,stop,650,710,-1.1018679706601333,-0.9999999999999866,29.214285714285715,ES
2016-01-13,-1,1924.75,1932.7767857142858,13,-537.6010714285757,-489.24107142857565,7.526785714285714,stop,630,675,-1.0988469750889767,-1.0000000000000087,30.107142857142858,ES
